X,CH1,Start,Increment,
Sequence,Volt,-1.198000e+01,2.000000e-02
0,2.08e-02,
1,1.66e-02,
2,2.08e-02,
3,1.66e-02,
4,2.08e-02,
5,1.66e-02,
6,2.08e-02,
7,1.66e-02,
8,2.08e-02,
9,1.66e-02,
10,2.08e-02,
11,1.66e-02,
12,2.08e-02,
13,1.66e-02,
14,2.08e-02,
15,1.66e-02,
16,2.08e-02,
17,1.66e-02,
18,2.08e-02,
19,1.66e-02,
20,2.08e-02,
21,1.66e-02,
22,2.08e-02,
23,1.66e-02,
24,2.08e-02,
25,1.66e-02,
26,2.08e-02,
27,1.66e-02,
28,2.08e-02,
29,1.66e-02,
30,2.08e-02,
31,1.66e-02,
32,2.08e-02,
33,1.66e-02,
34,2.08e-02,
35,1.66e-02,
36,2.08e-02,
37,1.66e-02,
38,1.66e-02,
39,2.08e-02,
40,2.08e-02,
41,1.66e-02,
42,2.08e-02,
43,1.66e-02,
44,2.08e-02,
45,1.66e-02,
46,2.08e-02,
47,1.66e-02,
48,2.08e-02,
49,1.66e-02,
50,2.08e-02,
51,1.66e-02,
52,2.08e-02,
53,1.66e-02,
54,2.08e-02,
55,1.66e-02,
56,2.08e-02,
57,1.66e-02,
58,2.08e-02,
59,1.66e-02,
60,2.08e-02,
61,1.66e-02,
62,2.08e-02,
63,1.66e-02,
64,2.08e-02,
65,1.66e-02,
66,2.08e-02,
67,1.66e-02,
68,2.08e-02,
69,1.66e-02,
70,2.08e-02,
71,1.66e-02,
72,2.08e-02,
73,1.66e-02,
74,2.08e-02,
75,1.66e-02,
76,2.08e-02,
77,1.66e-02,
78,2.08e-02,
79,1.66e-02,
80,2.08e-02,
81,1.66e-02,
82,2.08e-02,
83,1.66e-02,
84,2.08e-02,
85,1.66e-02,
86,2.08e-02,
87,1.66e-02,
88,2.08e-02,
89,1.66e-02,
90,2.08e-02,
91,1.66e-02,
92,2.08e-02,
93,1.66e-02,
94,2.08e-02,
95,1.66e-02,
96,2.08e-02,
97,1.25e-02,
98,2.08e-02,
99,1.66e-02,
100,2.08e-02,
101,1.66e-02,
102,2.08e-02,
103,1.66e-02,
104,2.08e-02,
105,1.66e-02,
106,2.08e-02,
107,1.66e-02,
108,2.08e-02,
109,1.66e-02,
110,2.08e-02,
111,1.66e-02,
112,2.08e-02,
113,1.66e-02,
114,2.08e-02,
115,1.66e-02,
116,2.08e-02,
117,1.66e-02,
118,2.08e-02,
119,1.66e-02,
120,2.08e-02,
121,1.25e-02,
122,2.08e-02,
123,1.66e-02,
124,2.08e-02,
125,1.66e-02,
126,2.08e-02,
127,1.66e-02,
128,2.08e-02,
129,1.66e-02,
130,2.08e-02,
131,1.66e-02,
132,2.08e-02,
133,1.66e-02,
134,2.08e-02,
135,1.66e-02,
136,2.08e-02,
137,1.66e-02,
138,1.66e-02,
139,5.82e-02,
140,4.58e-02,
141,9.15e-02,
142,8.32e-02,
143,9.15e-02,
144,8.32e-02,
145,9.57e-02,
146,8.74e-02,
147,9.57e-02,
148,9.57e-02,
149,8.32e-02,
150,8.32e-02,
151,9.98e-02,
152,6.24e-02,
153,1.12e-01,
154,1.16e-01,
155,2.08e-02,
156,2.08e-02,
157,1.66e-02,
158,2.08e-02,
159,1.66e-02,
160,2.08e-02,
161,1.66e-02,
162,2.08e-02,
163,1.66e-02,
164,2.08e-02,
165,1.66e-02,
166,2.08e-02,
167,1.66e-02,
168,2.08e-02,
169,1.66e-02,
170,2.08e-02,
171,1.66e-02,
172,2.08e-02,
173,1.66e-02,
174,2.08e-02,
175,1.66e-02,
176,2.08e-02,
177,1.66e-02,
178,2.08e-02,
179,1.66e-02,
180,2.08e-02,
181,1.66e-02,
182,2.08e-02,
183,1.66e-02,
184,2.08e-02,
185,1.25e-02,
186,2.08e-02,
187,1.66e-02,
188,2.08e-02,
189,1.66e-02,
190,2.08e-02,
191,1.66e-02,
192,2.08e-02,
193,1.66e-02,
194,2.08e-02,
195,1.66e-02,
196,2.08e-02,
197,1.66e-02,
198,2.08e-02,
199,1.66e-02,
200,2.08e-02,
201,1.66e-02,
202,2.08e-02,
203,1.66e-02,
204,2.08e-02,
205,1.66e-02,
206,2.08e-02,
207,1.66e-02,
208,2.08e-02,
209,1.25e-02,
210,2.08e-02,
211,1.66e-02,
212,2.08e-02,
213,1.66e-02,
214,2.08e-02,
215,1.66e-02,
216,2.08e-02,
217,1.66e-02,
218,2.08e-02,
219,1.66e-02,
220,2.08e-02,
221,1.66e-02,
222,2.08e-02,
223,1.66e-02,
224,2.08e-02,
225,1.66e-02,
226,2.08e-02,
227,1.66e-02,
228,2.08e-02,
229,1.66e-02,
230,2.08e-02,
231,1.66e-02,
232,2.08e-02,
233,1.66e-02,
234,2.08e-02,
235,1.66e-02,
236,2.08e-02,
237,1.66e-02,
238,2.08e-02,
239,1.66e-02,
240,2.08e-02,
241,1.66e-02,
242,2.08e-02,
243,1.66e-02,
244,2.08e-02,
245,1.66e-02,
246,2.08e-02,
247,1.66e-02,
248,2.08e-02,
249,1.66e-02,
250,2.08e-02,
251,1.66e-02,
252,2.08e-02,
253,1.66e-02,
254,2.08e-02,
255,1.66e-02,
256,2.08e-02,
257,1.66e-02,
258,2.08e-02,
259,1.66e-02,
260,2.08e-02,
261,1.66e-02,
262,2.08e-02,
263,1.66e-02,
264,2.08e-02,
265,1.66e-02,
266,2.08e-02,
267,1.66e-02,
268,2.08e-02,
269,1.66e-02,
270,2.08e-02,
271,1.66e-02,
272,2.08e-02,
273,1.25e-02,
274,2.08e-02,
275,1.66e-02,
276,2.08e-02,
277,1.66e-02,
278,2.08e-02,
279,1.66e-02,
280,2.08e-02,
281,1.66e-02,
282,2.08e-02,
283,1.66e-02,
284,2.08e-02,
285,1.66e-02,
286,2.08e-02,
287,1.66e-02,
288,2.08e-02,
289,1.66e-02,
290,2.08e-02,
291,1.66e-02,
292,2.08e-02,
293,1.66e-02,
294,2.08e-02,
295,1.66e-02,
296,2.08e-02,
297,1.66e-02,
298,2.08e-02,
299,1.66e-02,
300,2.08e-02,
301,1.66e-02,
302,2.08e-02,
303,1.66e-02,
304,2.08e-02,
305,1.66e-02,
306,1.66e-02,
307,2.08e-02,
308,2.08e-02,
309,1.66e-02,
310,2.08e-02,
311,1.66e-02,
312,2.08e-02,
313,1.66e-02,
314,2.08e-02,
315,1.66e-02,
316,2.08e-02,
317,1.66e-02,
318,2.08e-02,
319,1.66e-02,
320,2.08e-02,
321,1.66e-02,
322,2.08e-02,
323,1.66e-02,
324,2.08e-02,
325,1.25e-02,
326,2.08e-02,
327,1.66e-02,
328,1.66e-02,
329,2.08e-02,
330,2.08e-02,
331,1.66e-02,
332,2.08e-02,
333,1.66e-02,
334,2.08e-02,
335,1.66e-02,
336,2.08e-02,
337,1.66e-02,
338,2.08e-02,
339,1.66e-02,
340,2.08e-02,
341,1.66e-02,
342,2.08e-02,
343,1.66e-02,
344,2.08e-02,
345,1.66e-02,
346,2.08e-02,
347,1.66e-02,
348,2.08e-02,
349,1.66e-02,
350,2.08e-02,
351,1.66e-02,
352,2.08e-02,
353,1.66e-02,
354,2.08e-02,
355,1.66e-02,
356,2.08e-02,
357,1.66e-02,
358,2.08e-02,
359,1.66e-02,
360,2.08e-02,
361,1.66e-02,
362,2.08e-02,
363,1.66e-02,
364,2.08e-02,
365,1.66e-02,
366,2.08e-02,
367,1.66e-02,
368,2.08e-02,
369,1.66e-02,
370,2.08e-02,
371,1.66e-02,
372,2.08e-02,
373,1.66e-02,
374,2.08e-02,
375,1.66e-02,
376,2.08e-02,
377,1.66e-02,
378,1.66e-02,
379,2.08e-02,
380,2.08e-02,
381,1.66e-02,
382,2.08e-02,
383,1.66e-02,
384,2.08e-02,
385,1.66e-02,
386,2.08e-02,
387,1.66e-02,
388,2.08e-02,
389,1.66e-02,
390,2.08e-02,
391,1.66e-02,
392,2.08e-02,
393,1.66e-02,
394,2.08e-02,
395,1.66e-02,
396,2.08e-02,
397,1.66e-02,
398,1.66e-02,
399,5.41e-02,
400,4.58e-02,
401,9.15e-02,
402,8.32e-02,
403,9.15e-02,
404,8.32e-02,
405,9.57e-02,
406,9.57e-02,
407,8.32e-02,
408,9.15e-02,
409,8.32e-02,
410,8.32e-02,
411,1.04e-01,
412,7.07e-02,
413,1.12e-01,
414,1.16e-01,
415,2.08e-02,
416,2.08e-02,
417,1.66e-02,
418,2.08e-02,
419,1.66e-02,
420,2.08e-02,
421,1.66e-02,
422,2.08e-02,
423,1.66e-02,
424,2.08e-02,
425,1.66e-02,
426,2.08e-02,
427,1.66e-02,
428,2.08e-02,
429,1.66e-02,
430,2.08e-02,
431,1.66e-02,
432,2.08e-02,
433,1.66e-02,
434,2.08e-02,
435,1.66e-02,
436,2.08e-02,
437,1.66e-02,
438,2.08e-02,
439,1.66e-02,
440,2.08e-02,
441,1.66e-02,
442,2.08e-02,
443,1.66e-02,
444,2.08e-02,
445,1.66e-02,
446,2.08e-02,
447,1.66e-02,
448,2.08e-02,
449,1.66e-02,
450,1.66e-02,
451,2.08e-02,
452,2.08e-02,
453,1.25e-02,
454,2.08e-02,
455,1.66e-02,
456,2.08e-02,
457,1.66e-02,
458,2.08e-02,
459,1.66e-02,
460,2.08e-02,
461,1.66e-02,
462,2.08e-02,
463,1.66e-02,
464,2.08e-02,
465,1.66e-02,
466,2.08e-02,
467,1.66e-02,
468,2.08e-02,
469,1.66e-02,
470,2.08e-02,
471,1.66e-02,
472,2.08e-02,
473,1.66e-02,
474,2.08e-02,
475,1.66e-02,
476,2.08e-02,
477,1.66e-02,
478,2.08e-02,
479,1.66e-02,
480,2.08e-02,
481,1.66e-02,
482,2.08e-02,
483,1.66e-02,
484,2.08e-02,
485,1.66e-02,
486,2.08e-02,
487,1.66e-02,
488,2.08e-02,
489,1.66e-02,
490,2.08e-02,
491,1.66e-02,
492,2.08e-02,
493,1.66e-02,
494,2.08e-02,
495,1.66e-02,
496,2.08e-02,
497,1.66e-02,
498,2.08e-02,
499,1.66e-02,
500,2.08e-02,
501,1.66e-02,
502,1.66e-02,
503,2.08e-02,
504,2.08e-02,
505,1.66e-02,
506,2.08e-02,
507,1.66e-02,
508,2.08e-02,
509,1.66e-02,
510,2.08e-02,
511,1.66e-02,
512,2.08e-02,
513,1.66e-02,
514,2.08e-02,
515,1.66e-02,
516,2.08e-02,
517,1.66e-02,
518,2.08e-02,
519,1.66e-02,
520,2.08e-02,
521,1.66e-02,
522,2.08e-02,
523,1.66e-02,
524,2.08e-02,
525,1.66e-02,
526,1.66e-02,
527,2.08e-02,
528,2.08e-02,
529,1.66e-02,
530,2.08e-02,
531,1.66e-02,
532,2.08e-02,
533,1.66e-02,
534,2.08e-02,
535,1.66e-02,
536,2.08e-02,
537,1.66e-02,
538,2.08e-02,
539,1.66e-02,
540,2.08e-02,
541,1.66e-02,
542,2.08e-02,
543,1.66e-02,
544,2.08e-02,
545,1.66e-02,
546,2.08e-02,
547,1.66e-02,
548,2.08e-02,
549,1.66e-02,
550,2.08e-02,
551,1.66e-02,
552,2.08e-02,
553,1.66e-02,
554,2.08e-02,
555,1.66e-02,
556,2.08e-02,
557,1.66e-02,
558,2.08e-02,
559,1.66e-02,
560,2.08e-02,
561,1.66e-02,
562,2.08e-02,
563,1.66e-02,
564,2.08e-02,
565,1.66e-02,
566,2.08e-02,
567,1.66e-02,
568,2.08e-02,
569,1.66e-02,
570,2.08e-02,
571,1.66e-02,
572,1.66e-02,
573,2.08e-02,
574,2.08e-02,
575,1.66e-02,
576,2.08e-02,
577,1.66e-02,
578,2.08e-02,
579,1.66e-02,
580,2.08e-02,
581,1.66e-02,
582,2.08e-02,
583,1.25e-02,
584,2.08e-02,
585,1.66e-02,
586,2.08e-02,
587,1.66e-02,
588,2.08e-02,
589,1.66e-02,
590,2.08e-02,
591,1.66e-02,
592,2.08e-02,
593,1.66e-02,
594,2.08e-02,
595,1.66e-02,
596,2.08e-02,
597,1.66e-02,
598,2.08e-02,
599,1.66e-02,
600,2.08e-02,
601,1.66e-02,
602,2.08e-02,
603,1.66e-02,
604,2.08e-02,
605,1.66e-02,
606,2.08e-02,
607,1.66e-02,
608,2.08e-02,
609,1.66e-02,
610,2.08e-02,
611,1.66e-02,
612,2.08e-02,
613,1.66e-02,
614,2.08e-02,
615,1.25e-02,
616,2.08e-02,
617,1.66e-02,
618,2.08e-02,
619,1.66e-02,
620,2.08e-02,
621,1.66e-02,
622,2.08e-02,
623,1.66e-02,
624,2.08e-02,
625,1.66e-02,
626,2.08e-02,
627,1.66e-02,
628,2.08e-02,
629,1.25e-02,
630,2.08e-02,
631,1.66e-02,
632,2.08e-02,
633,1.66e-02,
634,2.08e-02,
635,1.66e-02,
636,2.08e-02,
637,1.66e-02,
638,2.08e-02,
639,1.66e-02,
640,2.08e-02,
641,1.66e-02,
642,2.08e-02,
643,1.66e-02,
644,2.08e-02,
645,1.66e-02,
646,2.08e-02,
647,1.66e-02,
648,2.08e-02,
649,1.66e-02,
650,2.08e-02,
651,1.66e-02,
652,2.08e-02,
653,1.66e-02,
654,2.08e-02,
655,1.66e-02,
656,2.08e-02,
657,1.66e-02,
658,1.66e-02,
659,6.24e-02,
660,4.58e-02,
661,9.15e-02,
662,8.32e-02,
663,9.15e-02,
664,8.32e-02,
665,9.57e-02,
666,9.57e-02,
667,8.32e-02,
668,9.15e-02,
669,7.90e-02,
670,8.32e-02,
671,9.98e-02,
672,6.24e-02,
673,1.12e-01,
674,1.16e-01,
675,1.66e-02,
676,2.08e-02,
677,1.66e-02,
678,2.08e-02,
679,1.66e-02,
680,2.08e-02,
681,1.66e-02,
682,2.08e-02,
683,1.66e-02,
684,2.08e-02,
685,1.66e-02,
686,2.08e-02,
687,1.66e-02,
688,2.08e-02,
689,1.66e-02,
690,2.08e-02,
691,1.66e-02,
692,2.08e-02,
693,1.66e-02,
694,2.08e-02,
695,1.66e-02,
696,2.08e-02,
697,1.66e-02,
698,2.08e-02,
699,1.66e-02,
700,2.08e-02,
701,1.66e-02,
702,2.08e-02,
703,1.66e-02,
704,2.08e-02,
705,1.66e-02,
706,2.08e-02,
707,1.66e-02,
708,2.08e-02,
709,1.66e-02,
710,2.08e-02,
711,1.66e-02,
712,2.08e-02,
713,1.66e-02,
714,2.08e-02,
715,1.66e-02,
716,2.08e-02,
717,1.25e-02,
718,2.08e-02,
719,1.66e-02,
720,2.08e-02,
721,1.66e-02,
722,2.08e-02,
723,1.66e-02,
724,2.08e-02,
725,1.66e-02,
726,2.08e-02,
727,1.66e-02,
728,2.08e-02,
729,1.66e-02,
730,2.08e-02,
731,1.66e-02,
732,2.08e-02,
733,1.66e-02,
734,2.08e-02,
735,1.66e-02,
736,2.08e-02,
737,1.66e-02,
738,2.08e-02,
739,1.66e-02,
740,2.08e-02,
741,1.66e-02,
742,2.08e-02,
743,1.66e-02,
744,2.08e-02,
745,1.66e-02,
746,2.08e-02,
747,1.66e-02,
748,2.08e-02,
749,1.66e-02,
750,2.08e-02,
751,1.66e-02,
752,2.08e-02,
753,1.66e-02,
754,2.08e-02,
755,1.66e-02,
756,2.08e-02,
757,1.66e-02,
758,2.08e-02,
759,1.66e-02,
760,2.08e-02,
761,1.66e-02,
762,2.08e-02,
763,1.66e-02,
764,2.08e-02,
765,1.66e-02,
766,2.08e-02,
767,1.66e-02,
768,2.08e-02,
769,1.66e-02,
770,2.08e-02,
771,1.66e-02,
772,2.08e-02,
773,1.66e-02,
774,2.08e-02,
775,1.66e-02,
776,2.08e-02,
777,1.66e-02,
778,2.08e-02,
779,1.66e-02,
780,2.08e-02,
781,1.66e-02,
782,2.08e-02,
783,1.66e-02,
784,2.08e-02,
785,1.66e-02,
786,2.08e-02,
787,1.66e-02,
788,2.08e-02,
789,1.66e-02,
790,2.08e-02,
791,1.66e-02,
792,2.08e-02,
793,1.66e-02,
794,2.08e-02,
795,1.66e-02,
796,2.08e-02,
797,1.66e-02,
798,2.08e-02,
799,1.66e-02,
800,2.08e-02,
801,1.66e-02,
802,2.08e-02,
803,1.66e-02,
804,2.08e-02,
805,1.66e-02,
806,2.08e-02,
807,1.66e-02,
808,2.08e-02,
809,1.66e-02,
810,2.08e-02,
811,1.66e-02,
812,2.08e-02,
813,1.66e-02,
814,2.08e-02,
815,1.66e-02,
816,2.08e-02,
817,1.66e-02,
818,2.08e-02,
819,1.66e-02,
820,2.08e-02,
821,1.66e-02,
822,2.08e-02,
823,1.66e-02,
824,2.08e-02,
825,1.66e-02,
826,2.08e-02,
827,1.66e-02,
828,2.08e-02,
829,1.66e-02,
830,2.08e-02,
831,1.66e-02,
832,2.08e-02,
833,1.66e-02,
834,2.08e-02,
835,1.66e-02,
836,2.08e-02,
837,1.66e-02,
838,2.08e-02,
839,1.66e-02,
840,2.08e-02,
841,1.66e-02,
842,2.08e-02,
843,1.66e-02,
844,2.08e-02,
845,1.66e-02,
846,2.08e-02,
847,1.66e-02,
848,2.08e-02,
849,1.66e-02,
850,2.08e-02,
851,1.66e-02,
852,2.08e-02,
853,1.66e-02,
854,2.08e-02,
855,1.66e-02,
856,2.08e-02,
857,1.66e-02,
858,2.08e-02,
859,1.66e-02,
860,2.08e-02,
861,1.66e-02,
862,2.08e-02,
863,1.66e-02,
864,2.08e-02,
865,1.66e-02,
866,2.08e-02,
867,1.66e-02,
868,2.08e-02,
869,1.66e-02,
870,2.08e-02,
871,1.66e-02,
872,2.08e-02,
873,1.66e-02,
874,2.08e-02,
875,1.66e-02,
876,2.08e-02,
877,1.66e-02,
878,2.08e-02,
879,1.66e-02,
880,2.08e-02,
881,1.66e-02,
882,2.08e-02,
883,1.66e-02,
884,1.66e-02,
885,2.08e-02,
886,2.08e-02,
887,1.66e-02,
888,2.08e-02,
889,1.66e-02,
890,2.08e-02,
891,1.66e-02,
892,2.08e-02,
893,1.66e-02,
894,2.08e-02,
895,1.66e-02,
896,2.08e-02,
897,1.66e-02,
898,2.08e-02,
899,1.66e-02,
900,2.08e-02,
901,1.66e-02,
902,2.08e-02,
903,1.66e-02,
904,2.08e-02,
905,1.66e-02,
906,2.08e-02,
907,1.66e-02,
908,2.08e-02,
909,1.66e-02,
910,2.08e-02,
911,1.66e-02,
912,2.08e-02,
913,1.66e-02,
914,2.08e-02,
915,1.66e-02,
916,2.08e-02,
917,1.66e-02,
918,2.08e-02,
919,8.32e-02,
920,7.49e-02,
921,9.15e-02,
922,8.32e-02,
923,9.57e-02,
924,9.57e-02,
925,8.32e-02,
926,9.57e-02,
927,8.32e-02,
928,8.74e-02,
929,8.32e-02,
930,8.32e-02,
931,9.98e-02,
932,6.24e-02,
933,1.12e-01,
934,1.16e-01,
935,1.66e-02,
936,2.08e-02,
937,1.66e-02,
938,2.08e-02,
939,1.66e-02,
940,2.08e-02,
941,1.66e-02,
942,2.08e-02,
943,1.66e-02,
944,2.08e-02,
945,1.66e-02,
946,2.08e-02,
947,1.66e-02,
948,2.08e-02,
949,1.66e-02,
950,2.08e-02,
951,1.66e-02,
952,2.08e-02,
953,1.66e-02,
954,2.08e-02,
955,1.66e-02,
956,1.66e-02,
957,2.08e-02,
958,2.08e-02,
959,1.66e-02,
960,2.08e-02,
961,1.66e-02,
962,2.08e-02,
963,1.25e-02,
964,2.08e-02,
965,1.66e-02,
966,2.08e-02,
967,1.66e-02,
968,2.08e-02,
969,1.66e-02,
970,2.08e-02,
971,1.66e-02,
972,2.08e-02,
973,1.66e-02,
974,2.08e-02,
975,1.66e-02,
976,2.08e-02,
977,1.66e-02,
978,2.08e-02,
979,1.66e-02,
980,2.08e-02,
981,1.66e-02,
982,2.08e-02,
983,1.66e-02,
984,2.08e-02,
985,1.66e-02,
986,2.08e-02,
987,1.66e-02,
988,2.08e-02,
989,1.66e-02,
990,2.08e-02,
991,1.66e-02,
992,2.08e-02,
993,1.66e-02,
994,2.08e-02,
995,1.66e-02,
996,2.08e-02,
997,1.66e-02,
998,2.08e-02,
999,1.66e-02,
1000,2.08e-02,
1001,1.66e-02,
1002,2.08e-02,
1003,1.66e-02,
1004,2.08e-02,
1005,1.66e-02,
